students_passed,num_teachers,total_students,Total_budget,dropout_rate,avg_class_size,school_distance,district_label
505,72,2356,14763,0.12,32.72,8,Gasabo
464,36,1906,5518,0.09,52.94,6,Gasabo
674,73,641,14514,0.27,8.78,8,Gasabo
381,48,631,7585,0.08,13.15,2,Gasabo
414,32,561,10302,0.23,17.53,3,Gasabo
236,79,2851,7892,0.08,36.09,2,Gasabo
632,90,2218,9261,0.14,24.64,1,Gasabo
813,24,2030,11572,0.23,84.58,2,Gasabo
298,98,2623,17284,0.28,26.77,1,Gasabo
690,17,2569,7553,0.2,151.12,5,Gasabo
262,20,1737,8843,0.24,86.85,4,Gasabo
568,80,1629,9672,0.16,20.36,3,Gasabo
526,75,2155,17886,0.19,28.73,1,Gasabo
394,98,1888,15897,0.19,19.27,6,Gasabo
420,29,1718,12278,0.23,59.24,9,Gasabo
634,85,2623,7847,0.26,30.86,4,Gasabo
566,46,1605,9427,0.09,34.89,6,Gasabo
677,38,1802,7953,0.07,47.42,6,Gasabo
574,31,1221,6683,0.06,39.39,2,Gasabo
944,21,2400,14294,0.15,114.29,3,Gasabo
991,69,2802,9103,0.08,40.61,1,Gasabo
610,99,772,10633,0.28,7.8,7,Gasabo
918,35,687,15023,0.1,19.63,9,Gasabo
505,15,2947,13155,0.22,196.47,4,Gasabo
527,13,1323,11888,0.15,101.77,5,Gasabo
230,64,2521,12550,0.16,39.39,3,Gasabo
747,49,1736,13552,0.23,35.43,2,Gasabo
883,81,1205,17391,0.22,14.88,7,Gasabo
481,99,2472,8903,0.27,24.97,3,Gasabo
945,19,2919,16477,0.11,153.63,9,Gasabo
886,29,2633,13062,0.26,90.79,3,Gasabo
524,82,543,14190,0.27,6.62,5,Gasabo
251,35,1677,11130,0.25,47.91,1,Gasabo
214,66,1186,16440,0.18,17.97,5,Gasabo
433,37,909,5026,0.27,24.57,7,Gasabo
346,78,2580,13412,0.09,33.08,7,Kicukiro
776,39,629,17328,0.08,16.13,8,Gasabo
897,99,575,13902,0.28,5.81,7,Gasabo
295,43,2518,19940,0.08,58.56,3,Gasabo
734,86,1886,15441,0.18,21.93,3,Gasabo
357,74,1464,12232,0.13,19.78,6,Gasabo
451,57,698,15953,0.26,12.25,9,Gasabo
266,72,1935,10603,0.07,26.88,9,Gasabo
419,70,2789,12164,0.08,39.84,2,Gasabo
896,34,1104,7657,0.26,32.47,9,Gasabo
487,34,2431,13692,0.15,71.5,7,Gasabo
822,31,2694,8068,0.18,86.9,8,Gasabo
884,99,2308,12756,0.13,23.31,5,Gasabo
736,58,2841,5578,0.26,48.98,3,Gasabo
980,77,1595,6982,0.27,20.71,8,Gasabo
619,46,2306,10778,0.09,50.13,4,Gasabo
273,29,675,7377,0.2,23.28,4,Gasabo
370,56,2163,14509,0.2,38.62,4,Gasabo
559,55,1680,14982,0.21,30.55,1,Gasabo
673,36,1596,14888,0.1,44.33,5,Gasabo
613,19,713,8463,0.2,37.53,2,Gasabo
685,75,861,9750,0.17,11.48,6,Gasabo
381,56,522,5179,0.07,9.32,1,Gasabo
420,80,2159,5847,0.11,26.99,1,Gasabo
569,13,826,16155,0.11,63.54,9,Gasabo
584,58,978,19682,0.16,16.86,9,Gasabo
915,49,1773,9626,0.19,36.18,6,Gasabo
929,72,1525,13689,0.13,21.18,4,Gasabo
730,20,2361,9932,0.3,118.05,1,Gasabo
505,64,961,14581,0.16,15.02,2,Gasabo
240,97,1452,18283,0.29,14.97,4,Gasabo
321,99,2564,10730,0.16,25.9,5,Gasabo
870,68,1283,17291,0.27,18.87,6,Gasabo
328,61,1353,7911,0.13,22.18,4,Gasabo
513,44,2661,8768,0.2,60.48,8,Gasabo
449,70,585,12129,0.18,8.36,8,Gasabo
294,59,860,11199,0.17,14.58,6,Gasabo
998,90,1131,17319,0.16,12.57,1,Gasabo
812,94,2920,19730,0.14,31.06,4,Gasabo
825,63,1282,17994,0.1,20.35,8,Gasabo
657,14,2287,16877,0.21,163.36,1,Gasabo
997,29,1771,10694,0.05,61.07,1,Gasabo
355,84,1022,9998,0.15,12.17,8,Gasabo
372,59,2159,11601,0.14,36.59,6,Gasabo
585,49,1327,18588,0.21,27.08,2,Gasabo
202,71,552,17023,0.08,7.77,9,Gasabo
500,45,2939,13871,0.27,65.31,3,Gasabo
273,87,2781,16261,0.06,31.97,9,Gasabo
782,56,972,11489,0.23,17.36,5,Gasabo
351,72,1636,9406,0.12,22.72,3,Gasabo
908,89,2291,15583,0.19,25.74,4,Gasabo
284,30,2904,19710,0.16,96.8,2,Gasabo
759,11,2594,10267,0.27,235.82,7,Gasabo
888,33,526,11179,0.07,15.94,6,Gasabo
252,71,1261,7499,0.11,17.76,7,Gasabo
927,64,1942,10738,0.24,30.34,4,Gasabo
611,78,2902,9960,0.29,37.21,3,Gasabo
477,47,1307,6862,0.19,27.81,7,Gasabo
937,88,1259,12156,0.26,14.31,4,Gasabo
798,70,948,18925,0.12,13.54,2,Gasabo
259,35,1790,5237,0.12,51.14,3,Gasabo
239,71,1977,6263,0.1,27.85,8,Gasabo
391,38,1963,7020,0.23,51.66,5,Gasabo
778,57,2021,5655,0.29,35.46,3,Gasabo
886,29,1046,18416,0.27,36.07,2,Gasabo
916,11,2373,12197,0.06,215.73,9,Gasabo
639,23,2968,14492,0.25,129.04,2,Gasabo
328,97,628,18770,0.08,6.47,6,Gasabo
917,92,1681,10410,0.2,18.27,9,Gasabo
381,10,2442,7270,0.29,244.2,9,Gasabo
694,50,895,11461,0.21,17.9,8,Gasabo
980,22,2356,14628,0.15,107.09,2,Gasabo
335,25,2469,11173,0.26,98.76,8,Gasabo
365,46,1096,6867,0.27,23.83,3,Gasabo
967,79,748,7653,0.23,9.47,4,Gasabo
957,35,845,18407,0.19,24.14,2,Gasabo
602,33,557,10459,0.3,16.88,3,Gasabo
770,26,2553,11762,0.1,98.19,4,Gasabo
794,54,1140,14801,0.18,21.11,1,Gasabo
515,76,2752,17459,0.12,36.21,5,Gasabo
659,41,552,18246,0.13,13.46,7,Gasabo
233,79,1325,10988,0.23,16.77,6,Gasabo
307,85,1173,16365,0.18,13.8,1,Gasabo
758,93,2298,13822,0.08,24.71,7,Gasabo
202,60,862,14143,0.11,14.37,9,Gasabo
358,44,2970,17891,0.15,67.5,5,Gasabo
409,46,2035,14404,0.1,44.24,6,Gasabo
869,53,1520,12885,0.27,28.68,9,Gasabo
442,87,1422,9308,0.12,16.34,6,Gasabo
400,61,1506,16952,0.1,24.69,3,Gasabo
684,16,1845,14877,0.27,115.31,6,Gasabo
748,32,2754,19236,0.2,86.06,3,Gasabo
999,40,1539,18804,0.14,38.48,8,Gasabo
308,93,2565,13580,0.13,27.58,3,Gasabo
679,49,1608,5197,0.07,32.82,9,Gasabo
289,64,1439,10062,0.29,22.48,6,Gasabo
753,73,2265,6780,0.25,31.03,9,Gasabo
453,26,2899,18305,0.11,111.5,1,Gasabo
514,26,858,10421,0.19,33.0,8,Gasabo
271,44,638,6780,0.13,14.5,7,Gasabo
557,21,2311,14062,0.07,110.05,6,Gasabo
222,82,1593,6964,0.19,19.43,4,Gasabo
341,78,707,12648,0.26,9.06,1,Gasabo
685,78,1364,9381,0.18,17.49,7,Gasabo
337,41,2849,16638,0.24,69.49,2,Gasabo
838,78,2965,6182,0.12,38.01,5,Gasabo
304,78,1233,16423,0.07,15.81,3,Gasabo
546,92,2695,14738,0.23,29.29,4,Gasabo
988,27,2351,15043,0.24,87.07,4,Gasabo
953,90,901,14639,0.24,10.01,8,Gasabo
609,66,1538,17051,0.2,23.3,9,Gasabo
216,29,2685,9852,0.08,92.59,4,Gasabo
698,51,1169,7994,0.27,22.92,6,Gasabo
399,45,1107,12796,0.15,24.6,4,Gasabo
694,88,2596,5635,0.19,29.5,9,Gasabo
735,81,1339,9172,0.08,16.53,2,Gasabo
369,78,1202,19958,0.14,15.41,9,Gasabo
287,87,2264,15695,0.2,26.02,8,Gasabo
729,94,1912,18164,0.12,20.34,7,Gasabo
844,48,1770,18545,0.06,36.88,5,Gasabo
993,98,1402,19644,0.19,14.31,1,Gasabo
986,88,1992,13582,0.08,22.64,2,Gasabo
847,98,1346,12030,0.05,13.73,4,Gasabo
615,67,806,9640,0.21,12.03,9,Gasabo
893,90,2970,18281,0.18,33.0,1,Gasabo
503,75,2334,18216,0.25,31.12,3,Gasabo
892,41,1019,19811,0.17,24.85,3,Gasabo
926,20,644,8192,0.12,32.2,6,Gasabo
954,73,709,12353,0.29,9.71,5,Gasabo
232,85,1094,8408,0.13,12.87,6,Gasabo
506,67,2295,7288,0.13,34.25,7,Gasabo
300,96,855,9058,0.1,8.91,9,Gasabo
868,99,2275,19459,0.25,22.98,7,Gasabo
597,51,989,14342,0.29,19.39,1,Gasabo
875,65,2985,6347,0.1,45.92,5,Gasabo
961,24,835,15502,0.09,34.79,4,Gasabo
954,93,2115,14663,0.15,22.74,2,Gasabo
949,29,522,9125,0.26,18.0,5,Gasabo
298,11,2057,14967,0.29,187.0,8,Gasabo
354,28,1584,14282,0.13,56.57,1,Gasabo
697,34,2966,12306,0.28,87.24,1,Gasabo
972,23,684,6781,0.26,29.74,3,Gasabo
746,10,2815,5135,0.12,281.5,3,Gasabo
926,39,2914,14294,0.09,74.72,9,Gasabo
314,51,1764,16919,0.3,34.59,6,Gasabo
919,26,2142,14005,0.24,82.38,7,Gasabo
213,97,2576,19876,0.2,26.56,2,Gasabo
467,42,524,16838,0.14,12.48,2,Gasabo
541,29,573,18743,0.28,19.76,9,Gasabo
691,44,2375,16904,0.24,53.98,2,Gasabo
843,18,1656,6656,0.25,92.0,3,Gasabo
238,35,1638,9742,0.12,46.8,1,Gasabo
521,86,1578,13299,0.21,18.35,6,Gasabo
863,23,648,8352,0.28,28.17,7,Gasabo
732,76,2649,17268,0.3,34.86,8,Gasabo
364,84,2687,15702,0.12,31.99,9,Gasabo
982,58,2691,12396,0.18,46.4,7,Gasabo
679,89,1767,13424,0.17,19.85,3,Gasabo
768,89,1830,7809,0.1,20.56,1,Gasabo
577,47,2929,8967,0.19,62.32,9,Gasabo
270,51,697,8696,0.13,13.67,1,Gasabo
658,34,1932,13110,0.07,56.82,4,Gasabo
350,26,1729,19104,0.24,66.5,7,Gasabo
238,10,1874,16063,0.15,187.4,1,Gasabo
603,61,1541,7902,0.14,25.26,5,Gasabo
256,92,800,5247,0.27,8.7,6,Gasabo
230,83,1985,8621,0.05,23.92,7,Gasabo
739,74,1507,12580,0.06,20.36,8,Gasabo
659,95,2055,16861,0.21,21.63,3,Gasabo
242,10,846,13899,0.22,84.6,6,Gasabo
622,48,1605,8678,0.29,33.44,5,Gasabo
897,21,897,13641,0.19,42.71,8,Gasabo
638,36,2452,6172,0.06,68.11,7,Gasabo
211,36,766,9716,0.21,21.28,5,Gasabo
469,23,1228,12125,0.27,53.39,4,Gasabo
959,33,2875,8644,0.13,87.12,9,Gasabo
308,56,883,19865,0.2,15.77,6,Gasabo
514,20,1128,10353,0.21,56.4,4,Gasabo
823,13,1827,19720,0.27,140.54,5,Gasabo
264,54,1349,12696,0.19,24.98,3,Gasabo
939,62,865,5949,0.1,13.95,8,Gasabo
496,41,1493,7766,0.2,36.41,1,Gasabo
718,45,2477,9366,0.17,55.04,5,Gasabo
967,48,1444,12830,0.05,30.08,1,Gasabo
949,81,1192,11454,0.12,14.72,8,Gasabo
369,57,2504,10045,0.06,43.93,1,Gasabo
395,28,779,8471,0.27,27.82,1,Gasabo
490,26,698,15108,0.27,26.85,3,Gasabo
202,24,601,18080,0.14,25.04,6,Gasabo
361,68,2931,13536,0.24,43.1,8,Gasabo
811,49,2456,17233,0.26,50.12,8,Gasabo
882,24,2471,12484,0.24,102.96,4,Gasabo
336,40,1479,15929,0.12,36.98,5,Gasabo
888,64,2563,7763,0.24,40.05,5,Gasabo
388,53,2690,7247,0.2,50.75,9,Gasabo
355,41,1722,14877,0.22,42.0,3,Gasabo
816,25,2526,19725,0.13,101.04,4,Gasabo
420,53,2125,6477,0.16,40.09,9,Gasabo
417,31,733,18343,0.15,23.65,4,Gasabo
859,72,2123,6219,0.27,29.49,9,Gasabo
232,23,2561,9158,0.14,111.35,5,Gasabo
533,57,729,6631,0.06,12.79,9,Gasabo
552,10,2737,7037,0.1,273.7,8,Gasabo
756,36,1955,12438,0.13,54.31,7,Gasabo
536,17,2844,11238,0.19,167.29,1,Gasabo
705,86,1971,16623,0.05,22.92,3,Gasabo
405,72,2314,6869,0.12,32.14,7,Gasabo
253,57,2201,14073,0.22,38.61,9,Gasabo
276,82,1769,9018,0.28,21.57,3,Gasabo
940,68,1894,12283,0.19,27.85,4,Gasabo
708,94,1816,11315,0.22,19.32,4,Gasabo
421,75,2444,17376,0.14,32.59,8,Gasabo
451,28,2445,10565,0.11,87.32,3,Gasabo
491,61,882,8829,0.13,14.46,6,Gasabo
672,68,2210,11781,0.29,32.5,7,Gasabo
329,64,1183,7767,0.2,18.48,2,Gasabo
742,18,1616,8679,0.08,89.78,1,Gasabo
457,34,1080,5884,0.13,31.76,6,Gasabo
758,57,1099,10802,0.08,19.28,2,Gasabo
228,21,860,17774,0.28,40.95,9,Gasabo
661,70,1909,8504,0.07,27.27,9,Gasabo
240,88,2681,19828,0.21,30.47,6,Gasabo
731,61,2665,13832,0.12,43.69,4,Gasabo
217,47,1189,16693,0.17,25.3,4,Gasabo
934,13,891,14041,0.11,68.54,8,Gasabo
853,49,1031,18913,0.2,21.04,5,Gasabo
822,13,2977,18938,0.19,229.0,8,Gasabo
215,38,1410,15113,0.14,37.11,5,Gasabo
837,98,1130,14831,0.18,11.53,4,Gasabo
753,85,1959,13561,0.16,23.05,9,Gasabo
515,97,900,11626,0.1,9.28,2,Gasabo
441,49,1581,5750,0.15,32.27,7,Gasabo
222,48,2218,5962,0.16,46.21,7,Gasabo
216,37,558,9416,0.05,15.08,4,Gasabo
281,94,715,10226,0.06,7.61,1,Gasabo
581,23,2931,6673,0.07,127.43,9,Gasabo
897,40,2325,15338,0.23,58.12,1,Gasabo
558,39,1173,15257,0.27,30.08,7,Gasabo
207,36,1630,8652,0.23,45.28,2,Gasabo
841,10,1203,16613,0.17,120.3,6,Gasabo
648,83,1632,15673,0.06,19.66,9,Gasabo
419,12,2808,13975,0.23,234.0,4,Gasabo
341,18,1641,16518,0.14,91.17,8,Gasabo
605,93,2044,8258,0.29,21.98,9,Gasabo
838,60,965,13888,0.27,16.08,7,Gasabo
585,48,2380,18693,0.09,49.58,8,Gasabo
308,32,1192,19674,0.1,37.25,1,Gasabo
590,80,2810,17091,0.1,35.12,1,Gasabo
405,11,1488,17771,0.17,135.27,3,Gasabo
587,64,2134,11477,0.24,33.34,8,Gasabo
251,39,1674,12782,0.17,42.92,7,Gasabo
981,82,2913,13721,0.14,35.52,8,Gasabo
689,43,2123,13428,0.29,49.37,8,Gasabo
697,73,1775,17952,0.1,24.32,6,Gasabo
587,47,2291,15764,0.18,48.74,8,Gasabo
786,95,2527,14848,0.07,26.6,3,Gasabo
396,69,681,8140,0.16,9.87,2,Gasabo
890,54,2895,12849,0.29,53.61,3,Gasabo
818,89,1335,13381,0.24,15.0,7,Gasabo
743,66,852,13054,0.21,12.91,6,Gasabo
824,86,561,12635,0.22,6.52,5,Gasabo
597,79,1705,18566,0.26,21.58,1,Gasabo
907,35,876,11565,0.1,25.03,3,Gasabo
271,10,574,16880,0.26,57.4,6,Gasabo
948,96,2608,11960,0.08,27.17,7,Gasabo
612,75,2414,5441,0.19,32.19,6,Gasabo
309,81,610,16726,0.28,7.53,1,Gasabo
561,25,2201,14873,0.21,88.04,8,Gasabo
462,20,1154,13080,0.21,57.7,3,Gasabo
247,40,945,15819,0.27,23.62,3,Gasabo
968,22,2802,19586,0.27,127.36,5,Gasabo
739,95,510,17890,0.25,5.37,3,Gasabo
332,66,2621,11395,0.08,39.71,6,Gasabo
616,87,2440,7760,0.06,28.05,8,Gasabo
895,63,2330,13834,0.09,36.98,7,Gasabo
268,42,1693,17512,0.2,40.31,9,Gasabo
410,67,1993,7548,0.18,29.75,9,Gasabo
715,70,565,11354,0.12,8.07,2,Gasabo
860,36,938,11463,0.25,26.06,2,Gasabo
953,30,1910,8571,0.14,63.67,2,Gasabo
996,23,2533,12642,0.23,110.13,3,Gasabo
410,96,807,16001,0.16,8.41,7,Gasabo
350,30,756,18799,0.1,25.2,4,Gasabo
451,27,877,9136,0.2,32.48,3,Gasabo
346,52,2741,16319,0.27,52.71,5,Gasabo
268,32,1158,13342,0.11,36.19,2,Gasabo
325,82,2395,19006,0.17,29.21,3,Gasabo
255,22,917,11155,0.28,41.68,3,Gasabo
719,82,861,5031,0.2,10.5,8,Gasabo
879,62,585,7492,0.27,9.44,1,Gasabo
890,72,2629,16761,0.17,36.51,3,Gasabo
374,15,974,8939,0.22,64.93,6,Gasabo
873,64,2021,13879,0.27,31.58,3,Gasabo
936,94,2647,16473,0.24,28.16,7,Gasabo
746,23,917,17904,0.21,39.87,3,Gasabo
250,35,2475,13968,0.26,70.71,8,Gasabo
720,74,2705,14902,0.09,36.55,4,Gasabo
907,96,2482,11471,0.27,25.85,1,Gasabo
435,61,2491,6537,0.12,40.84,6,Gasabo
610,55,2779,8932,0.08,50.53,5,Gasabo
822,41,1390,7123,0.07,33.9,1,Gasabo
496,84,2448,12577,0.06,29.14,7,Gasabo
499,67,2097,16889,0.2,31.3,9,Gasabo
807,15,1696,10982,0.24,113.07,1,Gasabo
641,57,1675,16795,0.15,29.39,2,Gasabo
271,67,1109,16485,0.23,16.55,1,Gasabo
565,67,969,14397,0.13,14.46,9,Gasabo
213,98,2798,5894,0.24,28.55,3,Gasabo
286,91,1963,11648,0.12,21.57,9,Gasabo
556,27,2447,8034,0.11,90.63,6,Gasabo
538,23,1864,16497,0.13,81.04,7,Gasabo
691,41,1087,6675,0.26,26.51,8,Gasabo
840,55,1526,16611,0.13,27.75,5,Gasabo
923,85,2582,6455,0.2,30.38,1,Gasabo
205,51,1092,9163,0.23,21.41,1,Gasabo
212,47,2176,10171,0.25,46.3,3,Gasabo
942,74,2834,15694,0.11,38.3,1,Gasabo
747,88,2170,17009,0.09,24.66,5,Gasabo
473,29,1603,15197,0.11,55.28,9,Gasabo
636,56,1599,10691,0.27,28.55,6,Gasabo
413,76,1524,15426,0.23,20.05,3,Gasabo
302,14,1286,7210,0.26,91.86,6,Gasabo
833,64,2641,17782,0.24,41.27,8,Gasabo
427,12,780,11131,0.09,65.0,9,Gasabo
723,32,1528,8467,0.25,47.75,9,Gasabo
565,92,2781,14286,0.27,30.23,5,Gasabo
484,68,2693,5864,0.08,39.6,6,Gasabo
279,26,2697,15579,0.22,103.73,1,Gasabo
674,77,2790,9759,0.29,36.23,4,Gasabo
552,24,1002,16226,0.13,41.75,7,Gasabo
516,48,811,6484,0.26,16.9,8,Gasabo
772,58,1608,5245,0.26,27.72,8,Gasabo
455,65,1423,12955,0.07,21.89,8,Gasabo
932,99,957,15311,0.25,9.67,5,Gasabo
378,99,1606,17836,0.18,16.22,6,Gasabo
526,35,596,7420,0.29,17.03,9,Gasabo
222,36,2711,17618,0.24,75.31,5,Gasabo
585,24,1191,10097,0.12,49.62,5,Gasabo
346,71,645,11904,0.3,9.08,3,Gasabo
979,48,2135,14572,0.25,44.48,2,Gasabo
638,80,2969,17661,0.27,37.11,6,Gasabo
265,90,2906,15137,0.17,32.29,3,Gasabo
338,71,1432,15975,0.24,20.17,9,Gasabo
757,39,1063,13073,0.28,27.26,6,Gasabo
795,46,567,6845,0.15,12.33,6,Gasabo
851,58,1937,17827,0.18,33.4,7,Gasabo
284,59,2640,14674,0.19,44.75,9,Gasabo
477,24,2348,18349,0.27,97.83,9,Gasabo
711,27,2921,8355,0.08,108.19,4,Gasabo
842,74,746,8349,0.26,10.08,7,Gasabo
349,56,1684,6521,0.09,30.07,6,Gasabo
592,95,1229,16132,0.16,12.94,8,Gasabo
956,88,658,7470,0.1,7.48,7,Gasabo
440,57,956,5393,0.07,16.77,5,Gasabo
715,91,904,15611,0.18,9.93,5,Gasabo
230,55,2267,16650,0.1,41.22,5,Gasabo
720,18,2296,11040,0.12,127.56,2,Gasabo
891,98,1370,7407,0.3,13.98,2,Gasabo
208,41,2385,17472,0.23,58.17,3,Gasabo
293,40,2542,5513,0.27,63.55,2,Gasabo
474,24,1521,8740,0.24,63.38,3,Gasabo
512,96,1095,7743,0.15,11.41,4,Gasabo
495,19,1205,15918,0.2,63.42,8,Gasabo
549,30,2860,6837,0.13,95.33,8,Gasabo
679,73,814,9647,0.16,11.15,9,Gasabo
475,63,880,5273,0.29,13.97,7,Gasabo
792,82,746,10284,0.25,9.1,6,Gasabo
442,88,2220,9238,0.24,25.23,5,Gasabo
645,90,1140,5417,0.08,12.67,3,Gasabo
708,48,1932,17766,0.24,40.25,5,Gasabo
628,95,2319,10241,0.23,24.41,2,Gasabo
500,67,1609,7293,0.19,24.01,4,Gasabo
527,44,2110,17604,0.22,47.95,7,Gasabo
754,86,2917,7066,0.25,33.92,1,Gasabo
532,36,1467,15880,0.11,40.75,6,Gasabo
499,38,2399,6083,0.18,63.13,3,Gasabo
227,52,2288,19200,0.07,44.0,3,Gasabo
537,65,988,14239,0.19,15.2,3,Gasabo
475,31,1359,10795,0.12,43.84,4,Gasabo
505,50,1683,12050,0.06,33.66,6,Gasabo
595,15,2319,12106,0.14,154.6,8,Gasabo
382,37,1834,19601,0.11,49.57,4,Gasabo
804,73,1569,19017,0.21,21.49,7,Gasabo
562,78,2905,18750,0.11,37.24,5,Gasabo
662,88,732,18534,0.21,8.32,2,Gasabo
909,21,2438,7327,0.06,116.1,1,Gasabo
590,97,2329,7856,0.09,24.01,4,Gasabo
904,99,1761,15960,0.15,17.79,9,Gasabo
637,13,2593,10455,0.22,199.46,7,Gasabo
670,92,1892,17775,0.2,20.57,7,Gasabo
897,70,1426,9441,0.16,20.37,6,Gasabo
479,12,1660,16441,0.07,138.33,6,Gasabo
573,26,1087,8485,0.08,41.81,2,Gasabo
501,94,1100,12619,0.24,11.7,6,Gasabo
615,77,916,8498,0.21,11.9,6,Gasabo
257,72,2431,8664,0.2,33.76,1,Gasabo
454,44,1838,5540,0.07,41.77,8,Gasabo
479,41,959,12768,0.18,23.39,7,Gasabo
467,54,1373,8728,0.14,25.43,9,Gasabo
597,38,980,6093,0.19,25.79,2,Gasabo
327,55,1248,5371,0.2,22.69,9,Gasabo
513,49,1888,14720,0.14,38.53,8,Gasabo
688,17,1671,11464,0.08,98.29,2,Gasabo
501,82,590,9578,0.24,7.2,7,Gasabo
388,94,1085,11058,0.29,11.54,4,Gasabo
762,22,2308,9999,0.23,104.91,6,Gasabo
642,65,2415,12174,0.23,37.15,1,Gasabo
964,50,2499,7119,0.14,49.98,9,Gasabo
612,22,1699,10469,0.05,77.23,8,Gasabo
593,41,1244,7652,0.12,30.34,5,Gasabo
632,43,1080,10688,0.26,25.12,5,Gasabo
786,32,2393,17725,0.28,74.78,3,Gasabo
529,97,2923,18166,0.27,30.13,7,Gasabo
243,20,2080,6043,0.26,104.0,9,Gasabo
740,84,544,10946,0.25,6.48,3,Gasabo
865,46,1826,13083,0.15,39.7,7,Gasabo
528,86,663,12265,0.09,7.71,7,Gasabo
847,27,992,9318,0.29,36.74,9,Gasabo
215,97,1263,11595,0.11,13.02,9,Gasabo
839,59,1566,18343,0.24,26.54,1,Gasabo
252,87,517,12726,0.14,5.94,2,Gasabo
884,53,1312,14981,0.16,24.75,3,Gasabo
496,85,2098,13389,0.07,24.68,9,Gasabo
334,93,2870,5200,0.11,30.86,9,Gasabo
621,45,1039,8175,0.11,23.09,6,Gasabo
979,30,2544,10687,0.2,84.8,4,Gasabo
729,57,889,12303,0.25,15.6,9,Gasabo
698,23,1057,18736,0.18,45.96,5,Gasabo
497,95,2018,14522,0.29,21.24,3,Gasabo
836,96,2317,9125,0.11,24.14,8,Gasabo
269,67,507,15192,0.1,7.57,3,Gasabo
917,71,1664,14368,0.24,23.44,5,Gasabo
290,11,1692,5649,0.19,153.82,1,Gasabo
492,83,2752,17576,0.27,33.16,7,Gasabo
441,94,2314,10411,0.1,24.62,5,Gasabo
871,24,2007,8853,0.29,83.62,2,Gasabo
842,28,1309,18967,0.12,46.75,1,Gasabo
446,86,2128,18987,0.17,24.74,8,Gasabo
945,41,1080,19134,0.11,26.34,8,Gasabo
324,22,1057,15777,0.05,48.05,1,Gasabo
448,16,866,7264,0.22,54.12,3,Gasabo
524,52,1180,14209,0.14,22.69,4,Gasabo
675,10,2457,12614,0.19,245.7,5,Gasabo
775,91,1503,6319,0.07,16.52,9,Gasabo
623,32,1904,8379,0.3,59.5,4,Gasabo
651,59,2380,10652,0.27,40.34,4,Gasabo
434,65,1147,15745,0.27,17.65,4,Gasabo
723,91,844,18051,0.18,9.27,5,Gasabo
683,97,1057,6123,0.06,10.9,4,Gasabo
609,76,2420,17757,0.23,31.84,5,Gasabo
504,29,2758,13666,0.22,95.1,3,Gasabo
773,30,565,14914,0.15,18.83,1,Gasabo
603,94,1650,7213,0.12,17.55,1,Gasabo
545,50,2945,6684,0.06,58.9,3,Gasabo
743,60,1255,11516,0.24,20.92,5,Gasabo
676,88,508,18480,0.23,5.77,7,Gasabo
703,71,1382,16361,0.15,19.46,2,Gasabo
361,26,2075,17880,0.06,79.81,7,Gasabo
842,17,2125,9182,0.23,125.0,7,Gasabo
512,43,1266,12824,0.25,29.44,1,Gasabo
277,82,1232,6033,0.16,15.02,3,Gasabo
598,24,1477,8037,0.27,61.54,1,Gasabo
364,64,976,9350,0.27,15.25,5,Gasabo
261,76,2984,17613,0.19,39.26,6,Gasabo
800,30,2092,5738,0.22,69.73,1,Gasabo
659,65,1086,12243,0.16,16.71,2,Gasabo
877,82,2035,17703,0.11,24.82,4,Gasabo
228,15,2538,8860,0.12,169.2,6,Gasabo
901,16,1142,13702,0.07,71.38,7,Gasabo
456,23,531,19014,0.18,23.09,3,Gasabo
750,65,2937,18082,0.14,45.18,9,Gasabo
378,89,621,6136,0.24,6.98,9,Gasabo
749,18,993,13475,0.25,55.17,8,Gasabo
982,79,1525,18307,0.25,19.3,7,Gasabo
353,46,2834,8304,0.14,61.61,5,Gasabo
352,10,1526,14470,0.06,152.6,4,Gasabo
646,95,1405,7583,0.26,14.79,2,Gasabo
320,90,1918,8274,0.08,21.31,8,Gasabo
496,53,941,5558,0.29,17.75,3,Gasabo
489,45,2418,19489,0.24,53.73,1,Gasabo
376,77,2407,12036,0.22,31.26,8,Gasabo
200,30,2112,16562,0.09,70.4,4,Gasabo
715,78,1537,9890,0.22,19.71,8,Gasabo
468,80,1715,18421,0.23,21.44,8,Gasabo
946,61,1479,11234,0.26,24.25,3,Gasabo
997,37,2326,16513,0.06,62.86,9,Gasabo
353,11,2248,13019,0.18,204.36,1,Gasabo
657,29,1337,6784,0.19,46.1,2,Gasabo
378,39,2144,8056,0.19,54.97,9,Gasabo
989,72,1243,7914,0.24,17.26,8,Gasabo
575,40,2928,6073,0.22,73.2,7,Gasabo
449,34,2440,18627,0.28,71.76,5,Gasabo
900,61,2982,7704,0.05,48.89,5,Gasabo
940,46,746,7967,0.2,16.22,3,Gasabo
536,30,1094,7921,0.26,36.47,4,Gasabo
978,97,1373,10242,0.29,14.15,4,Gasabo
994,99,1431,11675,0.2,14.45,5,Gasabo
467,57,593,5563,0.08,10.4,4,Gasabo
285,16,2129,5978,0.2,133.06,8,Gasabo
361,23,1279,9991,0.07,55.61,5,Gasabo
920,13,2201,9385,0.17,169.31,1,Gasabo
790,37,2253,11457,0.26,60.89,8,Gasabo
630,16,2410,18913,0.17,150.62,7,Gasabo
440,91,2668,17100,0.08,29.32,3,Gasabo
326,84,1040,5738,0.23,12.38,5,Gasabo
867,33,1512,18870,0.16,45.82,3,Gasabo
